0.245506  nan  0.564683  0.164747  nan  nan  1
nan  0.670840  0.148273  nan  0.122872  nan  1
nan  0.275051  nan  0.136102  nan  nan  1
0.157857  nan  0.144662  nan  0.145025  0.162681  1
0.166307  0.167200  0.265387  nan  0.122579  nan  1
0.120390  0.138422  nan  nan  0.134538  nan  1
0.140152  0.179307  0.132226  nan  0.151829  nan  1
0.175372  0.184199  0.121111  0.153775  0.174075  nan  1
0.170161  0.225708  nan  nan  0.133136  nan  1
0.126896  0.138166  0.153523  nan  0.148792  nan  1
0.139881  0.125554  nan  nan  nan  0.121080  1
nan  nan  2.431064  0.149036  nan  0.131197  1
nan  0.159101  0.205757  0.130200  0.132893  nan  1
0.167241  nan  nan  nan  0.169066  nan  1
0.142356  0.147238  0.138932  nan  0.129188  0.175625  1
0.178955  0.143589  0.169268  0.124219  0.139193  nan  1
nan  0.200876  nan  0.175610  0.137938  0.128057  1
0.123950  nan  0.190098  0.153840  nan  0.133183  1
nan  0.166389  nan  0.148238  0.202821  nan  1
0.164822  0.155413  0.510679  1.273334  nan  nan  1
nan  0.161541  0.225706  nan  0.128330  0.143003  1
0.625732  0.127904  0.160195  0.129707  0.168136  0.120763  1
0.128008  0.132561  0.170130  nan  nan  0.274146  1
nan  nan  0.136709  0.131697  nan  0.255247  1
nan  nan  nan  0.160801  nan  nan  1
0.152955  0.155144  nan  0.273756  0.158453  nan  1
nan  nan  0.152381  nan  0.141195  0.258205  1
nan  0.154918  nan  nan  nan  nan  1
nan  0.559896  0.115628  0.139762  1.883331  nan  1
nan  0.140592  0.151689  0.124966  nan  0.218898  1
0.141565  0.116217  0.125373  nan  0.151944  nan  1
0.214776  nan  nan  0.128458  0.147519  0.150989  1
0.134400  nan  nan  0.209071  0.145201  nan  1
0.131962  0.154844  0.137991  nan  0.128400  0.130094  1
0.189687  nan  0.152551  0.143929  nan  0.121359  1
nan  0.139808  0.146718  0.123308  0.169326  nan  1
nan  nan  0.148795  0.133025  0.152628  2.027656  1
0.145686  0.170482  0.191663  nan  nan  nan  1
0.210414  0.138458  0.130212  0.226588  nan  nan  1
nan  0.129353  nan  0.156834  0.304645  0.173008  1
0.154222  0.227772  0.137996  nan  nan  0.164340  1
nan  0.176200  0.141608  0.149381  nan  0.145769  1
0.173297  nan  0.137927  nan  nan  0.146189  1
0.152404  nan  nan  0.144766  0.133236  0.129720  1
0.131703  nan  nan  nan  0.138359  nan  1
0.204408  0.139437  nan  0.162866  1.034616  nan  1
0.116725  nan  nan  nan  0.140905  nan  1
0.218593  0.254745  0.229300  0.133528  0.162375  0.151087  1
0.182585  0.138598  0.114502  nan  0.127725  0.391125  1
nan  nan  nan  0.241241  nan  0.140289  1
0.142420  0.143818  nan  nan  0.134047  0.131197  1
nan  nan  nan  0.143513  0.185868  nan  1
nan  nan  0.142760  0.130542  nan  0.138935  1
0.233910  nan  nan  0.152351  0.134697  nan  1
0.143078  0.157462  nan  nan  nan  0.477234  1
0.191964  0.342245  0.128560  0.127548  nan  0.136121  1
0.159004  0.159187  nan  0.229916  nan  nan  1
nan  0.158110  0.228555  0.133429  0.133740  0.131179  1
nan  nan  0.136689  0.276178  0.217443  0.129873  1
0.158061  nan  0.123516  0.510061  nan  0.161581  1
0.182999  0.290936  0.131790  0.126661  0.151505  0.148130  1
nan  0.133424  0.121249  nan  0.127133  0.147739  1
nan  nan  0.144277  nan  nan  nan  1
nan  0.215985  0.146202  0.166813  0.160308  nan  1
nan  0.130652  0.177568  nan  0.149652  nan  1
nan  0.114992  0.176042  0.253456  nan  0.126348  1
nan  0.138112  0.173310  0.199508  0.132774  nan  1
nan  0.134577  0.157983  0.160193  0.135059  0.230529  1
nan  0.149867  nan  nan  0.152771  0.135913  1
nan  0.138782  0.173213  0.118788  0.175293  0.165256  1
nan  nan  nan  0.126646  0.151718  nan  1
nan  0.160000  0.137518  nan  nan  nan  1
nan  0.172784  0.154881  0.137129  0.176562  0.205353  1
nan  nan  nan  0.188842  0.149012  0.178820  1
0.193015  0.145937  nan  0.121085  nan  0.187972  1
0.126965  0.115618  0.141634  nan  0.133338  nan  1
0.123186  nan  nan  nan  nan  0.131419  1
0.318020  0.166158  nan  nan  nan  0.136238  1
0.136378  0.269854  nan  0.143876  0.302733  nan  1
0.181939  0.172662  nan  nan  nan  0.157873  1
nan  0.152973  0.399162  0.136360  nan  0.212936  1
nan  nan  nan  0.345164  0.120379  nan  1
0.243433  nan  nan  0.139622  0.140694  0.244295  1
nan  0.129171  0.185966  nan  0.168280  0.201484  1
0.163746  nan  0.145851  nan  0.430047  nan  1
0.210631  nan  nan  nan  0.143485  nan  1
0.137978  nan  0.138434  nan  nan  0.185710  1
0.389501  0.142049  0.343091  0.122141  nan  0.215039  1
nan  0.143406  0.128240  nan  nan  0.155753  1
0.128017  nan  nan  0.135944  0.151096  nan  1
nan  nan  0.140320  nan  0.247608  0.197768  1
nan  0.140389  0.167980  0.201231  nan  0.150579  1
0.157042  nan  0.153169  nan  0.148811  0.149240  1
nan  0.166448  0.151997  0.144401  0.170238  nan  1
0.164245  nan  nan  0.490497  0.161265  0.189606  1
0.175332  nan  0.135577  0.151544  nan  nan  1
nan  nan  0.143010  0.117760  0.182159  0.256418  1
nan  0.165398  0.132772  0.118655  0.143223  0.250123  1
0.129436  0.152824  nan  0.318646  0.180707  0.130038  1
nan  0.131555  0.133625  0.529910  nan  nan  1
nan  nan  0.195272  0.128953  0.132681  0.190461  1
nan  nan  0.136780  0.129035  nan  nan  1
nan  0.273336  nan  0.141602  0.408138  0.163856  1
0.265150  0.139644  0.144324  nan  0.133652  0.146199  1
nan  0.180480  0.137863  0.753186  0.175617  0.212990  1
nan  0.132185  0.190142  0.336211  0.161470  0.127668  1
0.150052  nan  0.128997  0.220267  nan  0.791339  1
0.132890  nan  nan  nan  0.322939  0.224560  1
0.297868  nan  0.136147  nan  0.123877  0.193858  1
0.123056  nan  0.143322  0.139864  nan  nan  1
0.412797  0.305694  0.129639  nan  nan  0.143748  1
0.164212  nan  0.144378  nan  0.129773  0.133837  1
nan  0.148061  nan  0.157262  nan  0.557988  1
0.287066  0.341009  0.170617  0.135347  0.149663  nan  1
nan  0.135492  0.169890  nan  nan  nan  1
nan  0.151646  nan  0.137024  nan  0.181982  1
0.122843  0.147248  nan  0.159092  0.137593  0.129215  1
0.230304  0.139638  0.211133  0.164616  nan  nan  1
0.177788  0.157684  0.162355  0.167399  nan  0.159725  1
0.494582  0.159954  0.157721  0.133661  0.166826  0.781032  1
nan  nan  nan  nan  0.159284  0.303282  1
0.120892  nan  0.159054  nan  0.128387  0.161100  1
0.144287  0.163718  nan  nan  0.134152  0.155236  1
0.140474  0.145307  0.249713  nan  nan  nan  1
0.144019  nan  nan  0.185557  0.188725  nan  1
0.192632  0.180557  0.141742  0.168793  0.118588  nan  1
nan  0.166468  0.129761  nan  0.124678  nan  1
nan  nan  0.130851  0.123750  0.126314  nan  1
nan  nan  nan  nan  nan  0.128682  1
0.164284  nan  0.129091  0.131366  0.120154  0.142843  1
0.122429  0.144226  0.120050  nan  0.123289  0.120016  1
0.161069  nan  nan  0.146135  0.199943  0.134907  1
0.145734  0.140777  nan  0.157516  0.140631  nan  1
0.205276  0.160736  nan  0.156644  0.137158  0.171291  1
0.183952  0.193451  0.168608  nan  0.138191  0.167488  1
nan  0.151836  0.313881  0.138338  nan  0.155344  1
nan  0.132394  nan  0.241073  nan  0.126694  1
nan  nan  0.142512  0.119425  0.139766  nan  1
nan  nan  0.181245  0.125378  0.205445  0.150921  1
nan  nan  0.204849  nan  nan  0.212756  1
0.198619  0.130476  0.210086  nan  nan  nan  1
0.131384  0.138215  0.187142  nan  0.134058  0.143666  1
0.133125  nan  0.125149  0.127598  0.138822  0.131034  1
nan  0.124365  0.155987  0.155059  nan  0.316287  1
0.216226  0.383990  0.142122  0.212221  nan  0.157535  1
nan  nan  0.163181  0.118172  0.127723  nan  1
0.192634  nan  nan  nan  nan  nan  1
0.114160  0.120212  0.166755  0.121917  0.263169  0.145440  1
nan  0.121579  0.155382  nan  0.170157  0.150898  1
0.188967  nan  nan  0.135520  0.122427  0.188889  1
nan  0.210208  0.131633  nan  0.337345  0.135864  1
0.163376  0.206627  nan  0.140459  0.143888  nan  1
nan  0.127499  0.126316  nan  0.123156  0.203165  1
0.157966  0.169446  nan  nan  nan  nan  1
0.135163  0.144422  0.135743  nan  0.167229  nan  1
0.136888  0.127019  0.190112  0.214696  0.183555  nan  1
0.142571  0.263026  nan  nan  0.157693  0.204482  1
0.186621  0.189241  0.169001  0.321644  0.135487  nan  1
0.494084  0.143283  0.156960  0.156277  nan  nan  1
0.163290  nan  0.153106  0.173399  nan  nan  1
0.273273  0.124989  0.164057  0.147352  nan  0.194658  1
nan  0.150604  0.136061  0.170263  nan  0.135922  1
nan  nan  nan  0.307788  0.133345  0.147263  1
0.358726  nan  nan  nan  0.130040  0.118209  1
nan  nan  nan  0.142202  0.143754  nan  1
nan  0.140760  0.151475  1.238865  0.132325  nan  1
0.323389  0.143648  nan  nan  0.175988  nan  1
nan  nan  0.140897  0.142769  nan  0.116078  1
nan  0.225855  nan  0.128084  0.126383  nan  1
nan  0.205518  nan  0.150057  nan  nan  1
nan  0.175163  0.136856  nan  0.483083  nan  1
0.120666  0.124150  nan  0.143281  0.147091  nan  1
0.196237  nan  nan  0.145591  nan  1.015718  1
nan  nan  0.196689  0.168344  0.187325  nan  1
0.139479  nan  nan  0.158541  nan  0.249940  1
nan  0.121603  nan  nan  0.137247  nan  1
0.131633  0.149196  nan  nan  nan  0.157258  1
nan  nan  0.118529  nan  0.137799  0.225448  1
0.139315  nan  nan  0.147402  0.139456  nan  1
nan  nan  nan  0.161812  nan  0.164860  1
0.211199  nan  0.118504  0.123504  0.168004  0.178496  1
nan  nan  0.184457  nan  0.123284  nan  1
nan  nan  nan  0.117731  0.189696  0.141166  1
0.122144  0.137655  0.148738  0.129029  nan  0.151321  1
0.155160  nan  0.145040  0.116594  0.127377  nan  1
0.174014  nan  0.124974  0.130671  0.128257  nan  1
nan  0.127441  0.217381  0.152095  0.151257  0.138473  1
0.136833  nan  0.138972  0.315974  nan  nan  1
nan  nan  0.123404  0.127532  0.193289  nan  1
0.152255  0.169951  nan  0.706655  nan  0.193354  1
0.270322  0.144548  nan  0.134849  nan  0.158489  1
0.207126  0.160446  nan  0.151383  0.153647  0.220936  1
nan  0.198252  0.150401  nan  0.153948  0.137647  1
0.145264  nan  nan  nan  0.125636  0.157087  1
nan  0.271094  0.133507  0.141466  nan  nan  1
0.143324  0.269872  nan  nan  0.179323  nan  1
0.158952  0.696664  0.245388  nan  nan  nan  1
0.132494  0.144852  nan  nan  0.220217  nan  1
0.122313  nan  nan  0.202461  0.123924  0.211921  1
nan  0.211789  nan  0.130935  0.148833  0.138531  1
0.134994  nan  0.161945  nan  0.140111  0.160658  1
nan  nan  0.143970  0.798445  0.240243  0.151522  1
0.206602  0.131552  0.137923  0.193578  0.164800  nan  1
nan  nan  0.166116  0.337108  0.136301  nan  1
nan  0.144440  0.119869  nan  0.191121  0.145661  1
nan  0.129705  nan  nan  0.135946  0.205658  1
nan  nan  0.149418  0.139920  nan  nan  1
0.133512  0.190896  0.135084  0.156574  0.340504  0.116410  1
nan  0.169150  0.145046  0.175331  0.152350  0.135223  1
0.140162  0.128283  0.168759  nan  0.161781  0.128270  1
0.143924  0.149215  0.305530  nan  0.151621  0.161939  1
nan  0.125081  nan  0.146706  nan  0.167246  1
0.124218  0.125359  nan  0.123604  nan  nan  1
nan  0.146729  0.160139  nan  nan  nan  1
0.127412  0.116679  nan  nan  0.160878  0.130204  1
0.150561  0.756479  0.174566  0.150620  nan  0.131603  1
nan  0.138359  0.208455  nan  nan  0.164630  1
0.140042  nan  0.140520  nan  nan  0.195870  1
0.147101  nan  0.125664  0.213551  0.310858  0.148150  1
nan  nan  nan  0.134078  0.210538  0.151169  1
nan  0.221630  0.176919  nan  0.139373  0.152601  1
0.201008  0.128511  0.150724  0.146702  0.222701  nan  1
0.372810  0.140252  0.785300  0.222005  nan  nan  1
0.172095  0.162033  nan  nan  0.123874  nan  1
0.130591  0.142440  nan  0.115862  nan  nan  1
nan  0.142467  nan  0.173422  0.501122  0.164010  1
0.124130  0.130475  0.145087  nan  nan  0.203353  1
nan  0.140194  0.122534  nan  0.409853  nan  1
0.347559  0.138310  nan  0.186604  0.130498  0.153500  1
0.184870  0.118586  0.158467  nan  nan  0.161069  1
0.152430  nan  0.144896  nan  nan  nan  1
nan  1.344421  0.140491  0.151426  0.155383  0.175124  1
nan  0.191724  0.129198  0.159855  nan  0.145280  1
0.153232  0.176050  0.136518  nan  0.224799  nan  1
nan  0.161406  0.172726  0.655757  nan  nan  1
0.126975  nan  0.145008  0.235184  0.130550  nan  1
nan  nan  0.142015  nan  nan  0.128970  1
0.237637  nan  0.517837  nan  0.147103  0.974598  1
0.252067  0.138742  nan  0.150128  0.160951  0.148403  1
0.156733  nan  nan  nan  0.140876  nan  1
nan  0.120223  nan  0.177287  0.147543  nan  1
0.123965  0.217365  0.219440  0.425777  0.218979  nan  1
0.236612  0.207528  0.260929  0.189714  nan  0.147082  1
0.147024  nan  0.128534  nan  nan  0.161540  1
nan  0.129547  nan  0.153459  0.130466  nan  1
0.155698  nan  0.129954  nan  0.128350  0.138871  1
0.222882  nan  0.187420  0.159749  nan  nan  1
0.358367  nan  nan  nan  0.181803  0.140994  1
0.147625  nan  0.199488  nan  0.195829  0.164188  1
nan  0.374806  0.118458  0.161832  0.193765  0.149075  1
0.210309  nan  0.150581  nan  nan  nan  1
0.125714  nan  0.144424  0.165074  0.132034  0.139547  1
0.156799  0.183165  0.183909  0.169053  0.147106  nan  1
nan  0.130601  0.126072  0.137001  nan  nan  1
0.144155  nan  nan  0.205497  0.165403  nan  1
0.135450  0.372697  0.128010  0.152696  0.165022  0.156305  1
0.157002  0.181012  0.156701  nan  nan  0.138910  1
nan  nan  nan  nan  nan  0.226945  1
0.140323  nan  0.183478  0.130069  0.198187  0.124910  1
nan  nan  nan  0.123152  0.148722  0.138771  1
0.145382  0.137095  0.145576  0.133048  nan  0.126083  1
nan  0.139821  nan  nan  0.134829  nan  1
0.132905  0.131812  0.128937  0.185331  0.124854  nan  1
0.128949  0.131738  0.132697  nan  nan  0.145584  1
0.150664  0.256875  0.165524  0.161595  0.158115  0.219093  1
nan  0.145371  nan  0.131110  0.134496  3.599790  1
0.174892  0.158695  nan  nan  0.156904  nan  1
nan  nan  nan  0.151465  0.145699  0.140746  1
0.130128  nan  0.130608  0.167631  0.169422  nan  1
0.218669  nan  nan  0.156467  0.366342  1.383768  1
nan  0.166878  0.197355  0.188157  nan  0.164864  1
0.150670  0.163044  nan  0.185202  nan  nan  1
0.133852  0.173209  0.444836  nan  nan  0.140215  1
0.127563  0.265033  0.148226  nan  0.946077  nan  1
0.139778  nan  1.276588  nan  nan  4.451816  1
0.176935  0.153005  nan  0.137024  nan  0.135202  1
0.213841  nan  0.484871  0.150254  nan  0.135371  1
0.136244  0.134596  0.169684  nan  nan  0.130559  1
0.159983  1.065336  0.135072  nan  0.169118  nan  1
0.428810  nan  3.624783  0.127897  0.119704  nan  1
0.279928  nan  0.114434  nan  0.163732  0.203620  1
nan  0.135141  0.180288  nan  0.153541  0.124680  1
0.780638  nan  nan  nan  0.407550  nan  1
nan  0.256725  0.210573  0.304263  0.210190  0.262111  2
0.200561  nan  nan  nan  0.241896  nan  2
0.187011  0.226926  nan  0.548950  nan  nan  2
0.680325  0.271945  0.256137  0.216101  nan  0.205652  2
0.216243  nan  nan  0.217619  0.250414  0.192896  2
0.227907  nan  0.185502  0.212310  0.302503  0.235507  2
nan  nan  0.190657  nan  nan  0.608465  2
0.515796  0.404959  nan  0.260524  0.205539  nan  2
0.208022  0.256940  nan  0.534824  nan  0.334850  2
nan  0.207945  0.317108  nan  0.374381  nan  2
nan  nan  0.190460  0.210231  nan  0.179548  2
0.231193  nan  0.279306  nan  nan  1.065790  2
nan  0.216587  0.291481  nan  0.221832  0.218399  2
nan  nan  0.221615  0.297094  0.475917  0.226679  2
0.326255  nan  0.299388  0.192020  0.276001  nan  2
0.214125  nan  nan  nan  0.217349  nan  2
nan  nan  nan  0.238071  0.256591  nan  2
0.232522  nan  0.237429  0.214449  nan  0.243511  2
0.224135  0.194613  0.190475  nan  nan  0.862713  2
0.282427  0.363091  0.181304  nan  nan  0.246975  2
nan  0.228854  0.210376  nan  0.194338  0.209361  2
nan  nan  0.215957  0.211291  nan  0.201268  2
0.221885  nan  nan  nan  0.212179  0.220276  2
1.080067  0.224682  nan  0.477377  nan  0.198881  2
nan  0.254489  0.200605  0.216910  0.186693  nan  2
0.242507  0.194407  nan  0.203584  nan  0.250821  2
0.218234  nan  nan  0.248093  0.201020  0.215964  2
nan  0.236653  nan  nan  0.229495  nan  2
0.191270  0.247277  0.285264  nan  0.337759  0.266172  2
nan  0.289710  0.204645  0.257299  0.337240  nan  2
0.690144  nan  0.205802  0.341782  nan  0.214110  2
0.244747  0.240212  0.215071  0.591808  0.256134  0.464062  2
nan  nan  0.195242  0.195036  0.224516  0.193620  2
0.551596  0.248555  0.206506  nan  0.234994  0.227710  2
0.221475  0.240448  0.234366  0.200654  0.242282  0.176615  2
0.207953  0.263984  0.295138  0.262744  nan  nan  2
nan  0.182266  nan  0.201767  nan  nan  2
0.314156  0.179841  0.306005  nan  0.502493  0.603031  2
0.208420  0.235959  nan  0.253983  0.175690  nan  2
0.252278  0.736711  0.188954  0.538461  0.189664  0.202521  2
nan  0.190546  nan  nan  nan  0.262847  2
nan  nan  0.202620  nan  0.296187  nan  2
nan  0.228329  nan  nan  nan  nan  2
nan  0.245233  0.247185  nan  nan  0.217620  2
0.214459  nan  nan  0.184732  0.314092  0.231897  2
0.214654  0.268600  0.203871  0.257156  nan  nan  2
nan  0.290819  nan  nan  0.230945  0.236597  2
0.280031  nan  nan  0.206252  0.231933  0.275333  2
0.195325  0.255505  nan  0.230025  nan  nan  2
0.223314  nan  0.188000  nan  nan  nan  2
nan  0.218042  nan  0.378472  nan  nan  2
0.214438  0.288474  0.686219  0.232740  0.205885  0.273639  2
nan  0.167485  0.193098  0.199700  nan  0.670193  2
nan  0.284911  0.241034  nan  0.216828  nan  2
0.244264  nan  nan  nan  nan  0.278890  2
0.190288  0.378878  0.194308  0.194241  nan  0.238044  2
nan  0.305090  0.189908  nan  0.235755  nan  2
nan  0.327810  0.274668  0.254175  nan  0.217212  2
nan  0.229907  nan  0.370923  0.338257  0.183608  2
nan  nan  nan  0.255506  0.294358  0.175773  2
nan  0.234049  0.229128  0.261346  nan  0.173732  2
0.196190  nan  1.032602  nan  0.249864  0.184027  2
nan  nan  nan  0.236245  nan  0.213337  2
0.311226  0.817585  0.317220  0.270906  0.277310  nan  2
nan  nan  0.201546  0.343650  0.211634  0.206755  2
0.241431  0.192141  0.215286  nan  0.215985  0.199780  2
nan  0.251884  0.197548  nan  0.205060  0.217470  2
nan  0.284807  0.219783  nan  0.213782  nan  2
nan  0.241568  0.383341  0.225168  0.193602  0.260884  2
nan  nan  nan  0.216212  nan  0.213600  2
0.270305  nan  0.349719  0.222687  0.208956  0.291587  2
0.242840  0.254023  nan  0.330905  0.362723  0.226095  2
0.244671  nan  0.247747  0.339124  nan  0.213783  2
nan  0.286846  0.218260  nan  0.179203  0.211886  2
0.212223  nan  0.212125  0.316876  0.199811  nan  2
0.267822  nan  0.465043  nan  0.184679  nan  2
0.238334  0.286150  nan  0.319223  0.485870  0.234384  2
0.230342  0.231224  nan  0.271470  nan  0.299514  2
nan  0.191996  0.321032  nan  nan  0.225979  2
0.300745  0.302230  nan  nan  0.401510  0.849960  2
nan  0.268760  nan  nan  0.361476  nan  2
nan  0.201345  0.183828  0.245306  nan  nan  2
0.217703  nan  nan  0.196441  nan  0.218591  2
nan  nan  nan  1.006228  0.236568  nan  2
0.199456  0.217446  0.303971  nan  0.246910  nan  2
0.220765  0.281189  0.228018  0.239218  nan  nan  2
0.299270  nan  nan  0.182625  0.215355  0.217433  2
0.265286  nan  nan  0.231500  0.369728  nan  2
0.244109  0.231496  nan  nan  0.235529  0.332642  2
0.202310  0.194707  nan  nan  nan  0.249020  2
0.208970  0.239763  nan  0.230824  nan  0.522764  2
nan  nan  0.170648  0.472378  0.238748  nan  2
nan  nan  0.286537  nan  nan  0.217102  2
nan  0.273064  0.202973  nan  0.425627  0.253341  2
0.272585  0.207090  nan  nan  nan  nan  2
0.197637  0.255714  0.565540  0.365202  0.199213  0.193801  2
0.213012  0.194460  nan  0.262078  nan  0.310486  2
0.260002  0.297483  0.235809  nan  nan  0.216468  2
nan  nan  nan  0.214554  nan  0.234643  2
0.213717  0.200556  nan  0.385831  0.189617  0.181315  2
nan  nan  0.298516  nan  nan  0.201517  2
0.200844  nan  0.193427  0.316345  0.345100  0.197131  2
nan  nan  nan  0.210902  nan  nan  2
nan  nan  0.194844  nan  0.244971  0.204146  2
0.238037  nan  0.195802  0.303342  nan  nan  2
nan  nan  0.194597  0.498627  0.216222  0.287302  2
0.224130  0.279292  0.211974  nan  0.260557  nan  2
0.214501  nan  0.252289  0.239383  0.191536  0.240054  2
0.249245  0.182549  0.225595  0.228961  0.197725  0.168325  2
0.234235  0.196968  0.186939  0.304862  nan  0.187233  2
0.206500  nan  nan  nan  0.238491  0.267416  2
nan  nan  0.236806  nan  nan  0.206967  2
0.198929  nan  nan  0.206998  0.239381  nan  2
0.272683  0.268960  0.324917  0.219299  nan  0.243026  2
0.204345  0.245631  nan  0.202287  nan  nan  2
0.273822  nan  nan  nan  0.270718  nan  2
0.230193  0.268811  nan  nan  nan  0.196780  2
0.229573  nan  0.209845  nan  nan  0.194223  2
nan  0.338488  nan  nan  0.181422  nan  2
0.220751  nan  0.219418  0.201405  0.196720  0.199737  2
nan  0.184574  nan  0.213173  0.221723  0.217291  2
0.201392  0.211233  0.234434  0.177951  0.232955  nan  2
nan  nan  nan  nan  0.237435  0.315367  2
0.259410  0.196862  0.224871  nan  0.210470  nan  2
0.283516  nan  0.248426  0.200588  0.248211  0.282179  2
0.303354  0.189447  nan  0.230536  0.282562  nan  2
nan  0.240574  nan  nan  nan  nan  2
nan  nan  0.202564  nan  nan  0.225893  2
0.311525  nan  nan  0.552034  0.260747  0.187493  2
0.191808  nan  nan  0.207701  nan  0.183468  2
0.409137  0.226554  0.290743  0.239249  0.194050  nan  2
0.818235  nan  0.246002  nan  nan  0.202605  2
0.300499  0.201729  0.177552  0.249022  nan  0.185042  2
0.311933  0.249181  0.200994  0.234919  nan  nan  2
nan  nan  nan  nan  0.421070  0.231828  2
nan  nan  0.337328  0.293068  0.281223  nan  2
nan  nan  0.287185  0.194613  0.203548  nan  2
nan  nan  0.231901  0.250103  0.229152  0.314738  2
0.250142  nan  0.197083  nan  nan  0.297595  2
0.214411  0.199828  nan  nan  0.169690  nan  2
0.338579  0.610028  nan  nan  nan  0.241951  2
0.216210  0.311789  0.189913  0.224165  0.204783  nan  2
0.320528  nan  nan  0.179831  nan  0.238143  2
0.214190  0.247184  nan  0.221046  0.199626  0.217514  2
nan  nan  0.210758  0.272604  0.214709  0.242404  2
0.288772  0.322280  nan  nan  nan  nan  2
0.200674  0.214758  0.197929  0.242775  0.250646  0.201018  2
0.238026  nan  nan  nan  nan  0.298986  2
0.183960  0.216304  0.471229  nan  0.709030  0.326120  2
0.427324  0.436538  0.371605  0.442167  0.600830  0.571907  3
0.527060  0.605666  nan  0.549464  nan  0.416370  3
0.525126  0.733079  nan  0.521482  nan  0.491899  3
0.449734  nan  0.420393  nan  nan  nan  3
0.663747  nan  0.711986  0.510490  nan  nan  3
0.359727  0.416208  nan  0.513548  nan  nan  3
0.424312  0.384988  0.401862  nan  0.419692  0.371314  3
0.502962  nan  nan  0.450154  nan  nan  3
nan  0.420459  0.448553  0.588026  0.446521  nan  3
0.376273  nan  nan  0.488789  nan  nan  3
0.359450  0.480011  0.388649  0.577235  nan  nan  3
0.688631  0.368236  0.445222  0.427986  0.523055  nan  3
nan  nan  nan  0.618270  0.386583  nan  3
0.384674  nan  nan  0.451947  0.375352  0.579593  3
0.635668  0.434330  nan  0.544237  0.626902  0.641583  3
0.486120  0.469684  nan  0.504155  0.706524  nan  3
0.548366  0.536329  0.774379  nan  nan  0.499237  3
0.461123  0.368645  0.676332  nan  nan  0.478467  3
nan  0.414237  nan  0.515267  0.463231  nan  3
0.382517  nan  0.849602  0.570016  0.398707  0.440539  3
0.392814  nan  nan  nan  nan  nan  3
0.584779  0.596296  0.414530  nan  0.388584  0.553897  3
0.434988  nan  0.834343  0.486400  0.602043  nan  3
0.444018  0.383507  nan  nan  0.450509  0.711955  3
nan  0.467825  nan  nan  0.446530  0.483235  3
0.560715  nan  0.442193  nan  0.616945  0.409988  3
0.495874  nan  0.481232  nan  nan  nan  3
nan  0.395084  0.720952  0.458099  0.535463  nan  3
nan  nan  0.522290  0.423944  0.675788  nan  3
0.406858  0.597738  nan  0.477416  0.480037  0.487228  3
nan  0.364177  nan  nan  0.373503  0.387724  3
nan  nan  0.442876  0.449737  0.535274  nan  3
0.415533  nan  0.432026  0.376026  nan  0.433049  3
0.452583  0.502034  0.524755  0.614573  nan  0.375875  3
0.484554  0.461033  nan  0.437718  0.564396  0.529756  3
0.388719  0.633318  0.511052  0.402000  nan  nan  3
0.495855  nan  0.574271  0.414724  0.525268  nan  3
0.410187  0.402537  nan  nan  nan  nan  3
nan  0.452625  0.528040  nan  0.478791  0.399284  3
0.399121  0.485520  nan  0.416758  nan  0.424556  3
0.384825  nan  nan  0.482986  0.490204  nan  3
nan  0.460545  0.417409  0.394706  0.433329  0.536830  3
0.431161  0.490378  nan  0.495870  0.440994  0.701090  3
nan  0.461974  0.476606  0.425014  0.534706  nan  3
nan  0.491801  0.513273  nan  0.524056  0.395736  3
0.810385  0.642492  nan  0.620966  0.485780  nan  3
0.378009  0.737609  nan  0.417287  nan  0.435095  3
0.631824  0.421781  0.419852  nan  0.548531  0.427858  3
0.840074  0.397746  0.438541  0.413169  nan  nan  3
