nan nan 0.221615 0.297094   
0.326255 nan 0.299388 0.192020   
0.214125 nan nan nan   
nan nan nan 0.238071   
0.232522 nan 0.237429 0.214449   
0.224135 0.194613 0.190475 nan   
0.282427 0.363091 0.181304 nan   
nan 0.228854 0.210376 nan   
nan nan 0.215957 0.211291   
0.221885 nan nan nan   
1.080067 0.224682 nan 0.477377   
nan 0.254489 0.200605 0.216910   
0.242507 0.194407 nan 0.203584   
0.218234 nan nan 0.248093   
nan 0.236653 nan nan   
0.191270 0.247277 0.285264 nan   
nan 0.289710 0.204645 0.257299   
0.690144 nan 0.205802 0.341782   
0.244747 0.240212 0.215071 0.591808   
nan nan 0.195242 0.195036   
0.551596 0.248555 0.206506 nan   
0.221475 0.240448 0.234366 0.200654   
0.207953 0.263984 0.295138 0.262744   
nan 0.182266 nan 0.201767   
0.314156 0.179841 0.306005 nan   
0.208420 0.235959 nan 0.253983   
0.252278 0.736711 0.188954 0.538461   
nan 0.190546 nan nan   
nan nan 0.202620 nan   
nan 0.228329 nan nan   
nan 0.245233 0.247185 nan   
0.214459 nan nan 0.184732   
0.214654 0.268600 0.203871 0.257156   
nan 0.290819 nan nan   
0.280031 nan nan 0.206252   
0.195325 0.255505 nan 0.230025   
0.223314 nan 0.188000 nan   
nan 0.218042 nan 0.378472   
0.214438 0.288474 0.686219 0.232740   
nan 0.167485 0.193098 0.199700   
nan 0.284911 0.241034 nan   
0.244264 nan nan nan   
0.190288 0.378878 0.194308 0.194241   
nan 0.305090 0.189908 nan   
nan 0.327810 0.274668 0.254175   
nan 0.229907 nan 0.370923   
nan nan nan 0.255506   
nan 0.234049 0.229128 0.261346   
0.196190 nan 1.032602 nan   
nan nan nan 0.236245   
0.311226 0.817585 0.317220 0.270906   
nan nan 0.201546 0.343650   
0.241431 0.192141 0.215286 nan   
nan 0.251884 0.197548 nan   
nan 0.284807 0.219783 nan   
nan 0.241568 0.383341 0.225168   
nan nan nan 0.216212   
0.270305 nan 0.349719 0.222687   
0.242840 0.254023 nan 0.330905   
0.244671 nan 0.247747 0.339124   
nan 0.286846 0.218260 nan   
0.212223 nan 0.212125 0.316876   
0.267822 nan 0.465043 nan   
0.238334 0.286150 nan 0.319223   
0.230342 0.231224 nan 0.271470   
nan 0.191996 0.321032 nan   
0.300745 0.302230 nan nan   
nan 0.268760 nan nan   
nan 0.201345 0.183828 0.245306   
0.217703 nan nan 0.196441   
nan nan nan 1.006228   
0.199456 0.217446 0.303971 nan   
0.220765 0.281189 0.228018 0.239218   
0.299270 nan nan 0.182625   
0.265286 nan nan 0.231500   
0.244109 0.231496 nan nan   
0.202310 0.194707 nan nan   
0.208970 0.239763 nan 0.230824   
nan nan 0.170648 0.472378   
nan nan 0.286537 nan   
nan 0.273064 0.202973 nan   
0.272585 0.207090 nan nan   
0.197637 0.255714 0.565540 0.365202   
0.213012 0.194460 nan 0.262078   
0.260002 0.297483 0.235809 nan   
nan nan nan 0.214554   
0.213717 0.200556 nan 0.385831   
nan nan 0.298516 nan   
0.200844 nan 0.193427 0.316345   
nan nan nan 0.210902   
nan nan 0.194844 nan   
0.238037 nan 0.195802 0.303342   
nan nan 0.194597 0.498627   
0.224130 0.279292 0.211974 nan   
0.214501 nan 0.252289 0.239383   
0.249245 0.182549 0.225595 0.228961   
0.234235 0.196968 0.186939 0.304862   
0.206500 nan nan nan   
nan nan 0.236806 nan   
0.198929 nan nan 0.206998   
0.272683 0.268960 0.324917 0.219299   
0.204345 0.245631 nan 0.202287   
0.273822 nan nan nan   
0.230193 0.268811 nan nan   
0.229573 nan 0.209845 nan   
nan 0.338488 nan nan   
0.220751 nan 0.219418 0.201405   
nan 0.184574 nan 0.213173   
0.201392 0.211233 0.234434 0.177951   
0.259410 0.196862 0.224871 nan   
0.283516 nan 0.248426 0.200588   
0.303354 0.189447 nan 0.230536   
nan 0.240574 nan nan   
nan nan 0.202564 nan   
0.311525 nan nan 0.552034   
0.191808 nan nan 0.207701   
0.409137 0.226554 0.290743 0.239249   
0.818235 nan 0.246002 nan   
0.300499 0.201729 0.177552 0.249022   
0.311933 0.249181 0.200994 0.234919   
nan nan 0.337328 0.293068   
nan nan 0.287185 0.194613   
nan nan 0.231901 0.250103   
0.250142 nan 0.197083 nan   
0.214411 0.199828 nan nan   
0.338579 0.610028 nan nan   
0.216210 0.311789 0.189913 0.224165   
0.320528 nan nan 0.179831   
0.214190 0.247184 nan 0.221046   
nan nan 0.210758 0.272604   
0.288772 0.322280 nan nan   
0.200674 0.214758 0.197929 0.242775   
0.238026 nan nan nan   
0.183960 0.216304 0.471229 nan   
0.427324 0.436538 0.371605 0.442167   
0.527060 0.605666 nan 0.549464   
0.525126 0.733079 nan 0.521482   
0.449734 nan 0.420393 nan   
0.663747 nan 0.711986 0.510490   
0.359727 0.416208 nan 0.513548   
0.424312 0.384988 0.401862 nan   
0.502962 nan nan 0.450154   
nan 0.420459 0.448553 0.588026   
0.376273 nan nan 0.488789   
0.359450 0.480011 0.388649 0.577235   
0.688631 0.368236 0.445222 0.427986   
nan nan nan 0.618270   
0.384674 nan nan 0.451947   
0.635668 0.434330 nan 0.544237   
0.486120 0.469684 nan 0.504155   
0.548366 0.536329 0.774379 nan   
0.461123 0.368645 0.676332 nan   
nan 0.414237 nan 0.515267   
0.382517 nan 0.849602 0.570016   
0.392814 nan nan nan   
0.584779 0.596296 0.414530 nan   
0.434988 nan 0.834343 0.486400   
0.444018 0.383507 nan nan   
nan 0.467825 nan nan   
0.560715 nan 0.442193 nan   
0.495874 nan 0.481232 nan   
nan 0.395084 0.720952 0.458099   
nan nan 0.522290 0.423944   
0.406858 0.597738 nan 0.477416   
nan 0.364177 nan nan   
nan nan 0.442876 0.449737   
0.415533 nan 0.432026 0.376026   
0.452583 0.502034 0.524755 0.614573   
0.484554 0.461033 nan 0.437718   
0.388719 0.633318 0.511052 0.402000   
0.495855 nan 0.574271 0.414724   
0.410187 0.402537 nan nan   
nan 0.452625 0.528040 nan   
0.399121 0.485520 nan 0.416758   
0.384825 nan nan 0.482986   
nan 0.460545 0.417409 0.394706   
0.431161 0.490378 nan 0.495870   
nan 0.461974 0.476606 0.425014   
nan 0.491801 0.513273 nan   
0.810385 0.642492 nan 0.620966   
0.378009 0.737609 nan 0.417287   
0.631824 0.421781 0.419852 nan   
0.840074 0.397746 0.438541 0.413169   
